Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH1,
Vertical Units,V,
Vertical Scale,2.000E-02,
Vertical Position,-1.200E-02,
Horizontal Units,s,
Horizontal Scale,1.000E+00,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Waveform Last Dot Address,3710,
Sampling Period,4.000E-03,
Firmware, V1.21,
Waveform Data,
9,
9,
8,
9,
5,
5,
10,
8,
9,
9,
8,
9,
9,
9,
10,
10,
11,
9,
9,
8,
10,
9,
10,
9,
8,
9,
9,
8,
7,
9,
9,
9,
7,
9,
9,
11,
13,
9,
9,
8,
9,
9,
10,
9,
9,
8,
9,
8,
10,
9,
9,
9,
9,
9,
10,
9,
10,
10,
9,
11,
9,
9,
9,
8,
9,
9,
8,
9,
9,
9,
9,
9,
9,
9,
9,
9,
9,
7,
9,
8,
7,
8,
9,
9,
8,
10,
8,
9,
10,
8,
10,
10,
9,
8,
5,
7,
7,
11,
6,
10,
15,
9,
12,
8,
9,
10,
12,
9,
11,
10,
9,
8,
8,
9,
9,
10,
10,
9,
10,
9,
9,
7,
9,
10,
13,
13,
10,
9,
9,
10,
9,
9,
9,
9,
9,
8,
9,
9,
9,
9,
9,
10,
9,
10,
9,
9,
10,
9,
11,
7,
7,
8,
11,
9,
9,
8,
7,
9,
9,
9,
9,
9,
9,
9,
16,
7,
6,
9,
7,
11,
7,
8,
9,
9,
7,
9,
9,
9,
9,
9,
11,
9,
7,
8,
8,
9,
9,
9,
10,
10,
9,
9,
9,
8,
10,
8,
8,
9,
9,
9,
12,
15,
11,
9,
10,
10,
10,
10,
6,
8,
8,
8,
10,
11,
8,
8,
7,
11,
11,
8,
10,
10,
11,
10,
9,
8,
6,
9,
10,
11,
9,
9,
9,
9,
9,
9,
9,
9,
9,
9,
8,
8,
10,
9,
9,
10,
11,
11,
10,
11,
9,
7,
9,
9,
10,
8,
9,
9,
9,
8,
8,
11,
9,
9,
11,
9,
9,
9,
10,
9,
9,
9,
8,
9,
9,
9,
8,
9,
10,
8,
8,
9,
9,
9,
9,
9,
9,
9,
9,
5,
11,
9,
8,
9,
9,
10,
10,
9,
9,
9,
9,
8,
9,
8,
8,
10,
9,
8,
12,
14,
9,
7,
7,
9,
9,
11,
8,
9,
9,
9,
8,
8,
8,
7,
9,
9,
10,
9,
9,
8,
9,
10,
10,
9,
10,
9,
9,
9,
9,
8,
8,
8,
8,
9,
8,
8,
9,
9,
9,
10,
10,
10,
8,
10,
8,
9,
9,
8,
9,
10,
9,
9,
9,
9,
9,
8,
10,
10,
9,
10,
10,
9,
9,
9,
9,
9,
8,
8,
9,
9,
9,
11,
8,
9,
9,
9,
9,
8,
9,
9,
9,
8,
7,
7,
9,
7,
10,
9,
9,
10,
11,
9,
8,
9,
11,
9,
9,
15,
12,
4,
8,
14,
7,
10,
9,
7,
9,
8,
11,
11,
9,
9,
8,
7,
9,
9,
9,
9,
9,
9,
9,
8,
8,
9,
10,
11,
10,
9,
8,
8,
9,
9,
9,
8,
8,
8,
8,
9,
3,
8,
9,
12,
10,
8,
9,
9,
9,
11,
11,
9,
9,
11,
11,
9,
9,
9,
10,
9,
11,
9,
8,
8,
9,
9,
9,
9,
9,
8,
8,
8,
7,
7,
11,
9,
9,
11,
10,
10,
11,
11,
9,
9,
9,
9,
7,
8,
10,
9,
8,
10,
10,
10,
9,
9,
8,
8,
9,
8,
10,
9,
5,
9,
13,
13,
10,
9,
10,
9,
9,
6,
10,
11,
11,
7,
9,
8,
8,
9,
11,
9,
9,
9,
8,
8,
8,
8,
11,
10,
9,
9,
9,
8,
11,
13,
10,
8,
9,
9,
9,
10,
9,
9,
9,
9,
9,
9,
9,
10,
8,
9,
9,
9,
9,
9,
10,
10,
11,
10,
9,
11,
10,
9,
9,
9,
9,
9,
8,
9,
9,
9,
8,
8,
9,
9,
9,
9,
9,
9,
9,
11,
9,
9,
10,
12,
9,
8,
9,
8,
9,
9,
8,
9,
10,
8,
9,
11,
9,
9,
9,
9,
10,
10,
7,
9,
9,
9,
9,
10,
8,
12,
12,
12,
7,
9,
7,
11,
11,
8,
10,
9,
9,
8,
9,
9,
9,
9,
9,
10,
9,
9,
9,
8,
8,
9,
10,
9,
9,
7,
8,
8,
11,
12,
8,
9,
9,
9,
9,
9,
9,
9,
9,
9,
9,
9,
8,
9,
9,
10,
9,
9,
8,
9,
9,
9,
10,
9,
8,
10,
12,
11,
8,
8,
9,
9,
9,
9,
9,
9,
8,
9,
8,
9,
9,
8,
10,
9,
9,
10,
9,
9,
9,
11,
9,
9,
9,
12,
8,
7,
9,
8,
8,
10,
9,
9,
10,
10,
8,
9,
9,
9,
9,
9,
9,
7,
11,
8,
13,
9,
9,
7,
8,
9,
16,
12,
9,
10,
5,
9,
6,
10,
7,
7,
8,
10,
8,
8,
9,
10,
11,
9,
9,
11,
9,
10,
10,
8,
9,
9,
9,
8,
9,
9,
9,
9,
9,
9,
9,
9,
9,
8,
9,
9,
9,
9,
9,
9,
9,
9,
11,
9,
9,
9,
11,
9,
8,
8,
7,
9,
9,
9,
10,
10,
9,
8,
8,
10,
9,
9,
10,
9,
9,
8,
9,
9,
9,
8,
9,
9,
9,
9,
9,
9,
10,
7,
12,
9,
10,
9,
8,
7,
11,
9,
9,
9,
9,
2,
9,
9,
10,
9,
12,
10,
8,
8,
8,
11,
11,
10,
8,
8,
4,
9,
11,
9,
7,
8,
9,
12,
9,
9,
9,
10,
9,
9,
9,
10,
9,
9,
9,
9,
8,
8,
11,
11,
10,
12,
9,
12,
11,
6,
9,
5,
9,
9,
8,
9,
9,
8,
9,
11,
8,
7,
11,
8,
9,
10,
9,
9,
9,
9,
11,
9,
9,
9,
7,
9,
8,
8,
10,
9,
9,
9,
9,
9,
9,
8,
9,
9,
9,
9,
8,
9,
10,
9,
8,
8,
10,
12,
8,
9,
11,
8,
9,
8,
8,
11,
9,
9,
10,
10,
9,
9,
9,
9,
9,
11,
10,
11,
10,
7,
12,
7,
7,
8,
11,
10,
9,
8,
9,
11,
9,
9,
11,
9,
9,
9,
9,
9,
9,
9,
9,
9,
8,
9,
7,
9,
9,
9,
9,
9,
9,
10,
9,
8,
10,
8,
9,
9,
9,
9,
9,
9,
9,
7,
8,
9,
9,
8,
10,
9,
10,
9,
8,
9,
