Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH1,
Vertical Units,V,
Vertical Scale,2.000E-02,
Vertical Position,-1.200E-02,
Horizontal Units,s,
Horizontal Scale,1.000E+00,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Sampling Period,4.000E-03,
Firmware, V1.21,
Waveform Data,
11,
11,
11,
11,
10,
11,
10,
11,
9,
10,
10,
11,
10,
11,
11,
11,
13,
10,
11,
10,
9,
11,
10,
10,
11,
12,
11,
11,
9,
9,
10,
7,
10,
11,
10,
11,
12,
12,
9,
9,
9,
9,
11,
11,
9,
7,
11,
9,
10,
9,
9,
12,
9,
9,
10,
11,
9,
12,
11,
11,
10,
11,
11,
9,
11,
9,
9,
11,
11,
11,
11,
10,
11,
9,
12,
9,
10,
10,
11,
11,
9,
9,
9,
11,
10,
9,
10,
11,
11,
16,
11,
10,
10,
11,
11,
8,
11,
16,
9,
14,
10,
10,
11,
11,
8,
8,
10,
11,
11,
9,
10,
9,
10,
12,
10,
12,
11,
10,
10,
13,
9,
15,
11,
14,
9,
11,
10,
12,
11,
14,
8,
8,
12,
11,
11,
12,
11,
10,
9,
8,
11,
10,
11,
10,
10,
10,
11,
13,
10,
10,
11,
8,
11,
7,
12,
9,
11,
10,
10,
11,
11,
11,
12,
11,
10,
12,
12,
12,
12,
10,
11,
9,
9,
9,
9,
11,
5,
10,
11,
9,
11,
10,
9,
9,
10,
11,
11,
11,
12,
13,
11,
12,
11,
11,
11,
11,
9,
12,
11,
11,
11,
11,
11,
13,
11,
10,
10,
11,
11,
10,
9,
9,
9,
9,
10,
9,
10,
10,
12,
9,
8,
10,
9,
10,
9,
9,
11,
11,
9,
10,
10,
9,
11,
10,
12,
11,
11,
9,
9,
10,
9,
11,
10,
11,
9,
11,
9,
10,
10,
9,
10,
10,
10,
12,
11,
11,
9,
11,
10,
10,
9,
10,
11,
11,
11,
11,
9,
9,
11,
8,
10,
8,
10,
10,
11,
10,
11,
9,
11,
10,
10,
10,
10,
9,
10,
11,
15,
11,
11,
11,
10,
11,
10,
10,
10,
11,
11,
10,
10,
12,
10,
10,
11,
11,
10,
11,
11,
11,
11,
10,
10,
11,
10,
8,
9,
12,
11,
10,
9,
9,
9,
10,
17,
10,
16,
11,
7,
11,
7,
9,
12,
11,
9,
9,
11,
11,
9,
8,
11,
10,
9,
11,
10,
10,
10,
11,
11,
10,
10,
9,
11,
12,
9,
10,
10,
10,
11,
10,
10,
11,
11,
10,
11,
11,
12,
10,
12,
12,
9,
11,
10,
10,
9,
9,
10,
11,
11,
9,
11,
11,
10,
15,
11,
11,
10,
11,
11,
8,
11,
11,
11,
10,
10,
10,
12,
8,
11,
10,
11,
11,
11,
11,
11,
9,
11,
11,
11,
10,
11,
9,
13,
9,
9,
10,
10,
10,
11,
11,
11,
10,
11,
10,
9,
10,
11,
10,
15,
9,
9,
9,
11,
11,
13,
11,
15,
11,
9,
11,
10,
10,
8,
19,
19,
10,
12,
9,
10,
10,
17,
13,
10,
11,
12,
10,
9,
9,
9,
10,
8,
11,
10,
11,
8,
11,
8,
12,
9,
9,
9,
10,
8,
11,
8,
9,
9,
9,
11,
15,
11,
11,
9,
11,
9,
10,
10,
11,
10,
11,
9,
10,
10,
12,
9,
10,
10,
11,
10,
10,
7,
10,
12,
11,
11,
11,
11,
8,
11,
10,
9,
11,
11,
11,
12,
11,
9,
10,
9,
11,
7,
9,
10,
11,
9,
9,
9,
16,
9,
9,
10,
11,
9,
10,
11,
11,
11,
10,
9,
9,
11,
11,
10,
10,
12,
10,
11,
9,
11,
11,
11,
11,
11,
10,
10,
10,
10,
10,
6,
9,
11,
10,
9,
10,
11,
13,
10,
11,
11,
11,
11,
10,
12,
11,
11,
11,
11,
9,
10,
9,
11,
11,
10,
10,
11,
10,
11,
12,
11,
9,
11,
11,
11,
10,
11,
11,
10,
9,
11,
9,
11,
9,
9,
10,
11,
10,
11,
10,
10,
11,
11,
10,
10,
11,
10,
11,
9,
10,
10,
9,
13,
13,
9,
14,
10,
10,
10,
8,
9,
9,
12,
9,
12,
11,
11,
9,
10,
11,
15,
11,
10,
10,
12,
10,
11,
10,
9,
9,
10,
11,
12,
12,
11,
10,
11,
11,
11,
12,
11,
8,
9,
10,
11,
11,
10,
9,
4,
10,
9,
10,
11,
11,
13,
11,
9,
10,
11,
11,
11,
12,
10,
9,
11,
12,
11,
13,
11,
7,
7,
11,
11,
11,
10,
11,
10,
12,
11,
11,
9,
11,
10,
9,
11,
11,
10,
12,
12,
10,
11,
13,
9,
10,
11,
10,
11,
11,
11,
11,
11,
11,
9,
10,
11,
10,
11,
10,
11,
8,
11,
11,
11,
9,
11,
9,
11,
8,
9,
11,
10,
11,
10,
11,
9,
9,
10,
11,
10,
11,
12,
11,
5,
9,
9,
10,
11,
10,
10,
10,
10,
10,
11,
11,
9,
10,
11,
10,
11,
11,
9,
11,
11,
11,
10,
9,
9,
9,
11,
11,
10,
11,
11,
11,
11,
10,
10,
11,
15,
12,
11,
10,
11,
11,
11,
11,
11,
11,
12,
12,
11,
10,
10,
10,
11,
10,
10,
9,
11,
11,
11,
11,
11,
11,
11,
11,
10,
11,
10,
10,
7,
11,
11,
11,
10,
9,
9,
12,
9,
10,
11,
11,
12,
9,
9,
9,
9,
11,
10,
10,
9,
11,
11,
9,
13,
10,
12,
9,
11,
11,
9,
11,
10,
10,
11,
11,
11,
11,
9,
11,
11,
10,
9,
10,
9,
11,
11,
11,
10,
11,
12,
12,
11,
10,
11,
9,
11,
10,
9,
10,
10,
11,
11,
11,
9,
10,
11,
11,
9,
10,
9,
10,
13,
13,
11,
11,
11,
11,
10,
12,
9,
9,
9,
11,
11,
11,
11,
8,
7,
11,
7,
10,
7,
11,
9,
11,
7,
11,
8,
16,
16,
11,
8,
11,
9,
10,
12,
9,
9,
11,
13,
9,
10,
10,
9,
11,
11,
10,
10,
11,
9,
11,
9,
12,
12,
11,
9,
9,
10,
10,
10,
11,
10,
10,
11,
9,
8,
11,
9,
10,
10,
10,
10,
9,
11,
10,
9,
10,
10,
11,
9,
10,
11,
11,
11,
10,
11,
10,
10,
11,
12,
11,
11,
9,
11,
10,
9,
10,
10,
9,
11,
10,
11,
11,
11,
10,
9,
11,
13,
11,
11,
11,
10,
11,
